journey_id,channel,day,converted,conversion_day
891,referral,32,1,32
891,paid_search,32,1,32
892,paid_search,16,0,
892,referral,16,0,
892,organic_search,18,0,
893,referral,51,0,
894,referral,20,0,
895,social,43,1,57
895,referral,46,1,57
895,direct,49,1,57
895,direct,52,1,57
895,paid_search,52,1,57
895,referral,55,1,57
896,organic_search,24,1,34
896,email,25,1,34
896,paid_search,26,1,34
896,paid_search,28,1,34
896,display,29,1,34
896,social,32,1,34
897,direct,14,1,17
897,display,14,1,17
897,email,14,1,17
897,display,16,1,17
898,social,47,0,
898,paid_search,50,0,
899,email,67,0,
899,social,67,0,
900,email,19,1,26
900,referral,20,1,26
900,social,21,1,26
900,social,22,1,26
900,paid_search,24,1,26
900,direct,26,1,26
901,organic_search,69,0,
901,direct,71,0,
901,referral,73,0,
902,direct,37,0,
902,social,40,0,
902,organic_search,43,0,
902,social,44,0,
903,social,64,0,
903,display,67,0,
903,paid_search,69,0,
904,organic_search,48,0,
904,email,48,0,
905,direct,54,0,
906,organic_search,55,0,
906,organic_search,58,0,
907,display,13,0,
907,referral,15,0,
907,direct,15,0,
907,organic_search,15,0,
908,paid_search,11,1,14
908,organic_search,13,1,14
909,referral,46,1,49
909,email,46,1,49
909,referral,49,1,49
909,organic_search,49,1,49
910,referral,41,0,
910,organic_search,44,0,
911,referral,32,0,
911,social,33,0,
912,email,72,0,
913,social,17,1,20
913,display,19,1,20
913,referral,20,1,20
913,paid_search,20,1,20
914,paid_search,33,1,38
914,email,34,1,38
914,paid_search,36,1,38
915,organic_search,11,0,
915,direct,11,0,
916,referral,46,1,54
916,organic_search,49,1,54
916,paid_search,49,1,54
916,email,51,1,54
916,display,52,1,54
917,organic_search,71,0,
917,display,74,0,
918,email,56,1,62
918,organic_search,58,1,62
918,referral,59,1,62
918,organic_search,61,1,62
919,referral,67,0,
919,direct,70,0,
920,email,61,1,62
920,paid_search,61,1,62
920,referral,61,1,62
921,referral,18,0,
921,direct,19,0,
922,organic_search,58,1,66
922,display,59,1,66
922,direct,59,1,66
922,organic_search,61,1,66
922,direct,63,1,66
922,paid_search,64,1,66
923,social,20,0,
923,email,22,0,
924,direct,72,1,76
924,paid_search,75,1,76
924,direct,76,1,76
925,paid_search,60,1,64
925,organic_search,60,1,64
925,paid_search,63,1,64
926,organic_search,56,1,58
926,direct,57,1,58
926,email,58,1,58
927,organic_search,13,1,14
927,paid_search,13,1,14
928,display,35,0,
928,paid_search,37,0,
929,email,34,0,
930,organic_search,38,1,46
930,email,41,1,46
930,organic_search,41,1,46
930,paid_search,44,1,46
930,email,44,1,46
931,referral,27,1,32
931,paid_search,30,1,32
931,social,30,1,32
931,direct,32,1,32
931,direct,32,1,32
932,paid_search,36,0,
932,social,39,0,
933,email,59,1,62
933,direct,60,1,62
933,email,62,1,62
934,email,46,0,
934,referral,47,0,
935,email,29,1,33
935,referral,29,1,33
935,email,29,1,33
935,organic_search,31,1,33
935,direct,31,1,33
935,direct,32,1,33
936,referral,31,1,36
936,direct,34,1,36
936,organic_search,35,1,36
936,organic_search,36,1,36
937,organic_search,64,0,
938,direct,5,1,8
938,organic_search,7,1,8
938,paid_search,7,1,8
938,referral,8,1,8
939,paid_search,16,0,
940,organic_search,71,1,76
940,referral,72,1,76
940,paid_search,73,1,76
940,social,75,1,76
940,direct,75,1,76
941,display,46,0,
941,paid_search,48,0,
942,organic_search,20,1,26
942,paid_search,23,1,26
942,referral,25,1,26
943,organic_search,3,0,
943,display,4,0,
943,paid_search,4,0,
943,paid_search,4,0,
944,direct,58,0,
944,display,60,0,
945,email,42,0,
945,referral,45,0,
946,paid_search,57,0,
946,direct,60,0,
947,email,19,1,21
947,direct,19,1,21
947,social,19,1,21
947,email,20,1,21
948,social,54,1,56
949,direct,46,1,49
949,email,46,1,49
949,organic_search,49,1,49
950,email,72,1,76
950,email,73,1,76
950,paid_search,73,1,76
950,referral,76,1,76
950,email,76,1,76
951,email,39,0,
952,paid_search,39,1,44
952,email,42,1,44
952,paid_search,43,1,44
953,paid_search,48,0,
954,display,66,0,
954,referral,69,0,
954,direct,71,0,
955,social,48,0,
955,paid_search,49,0,
956,organic_search,24,0,
956,referral,24,0,
957,direct,43,1,46
957,paid_search,46,1,46
957,direct,46,1,46
958,email,30,1,32
958,social,31,1,32
958,paid_search,31,1,32
958,paid_search,32,1,32
959,display,59,0,
959,paid_search,60,0,
959,referral,61,0,
960,referral,64,0,
960,direct,65,0,
961,email,33,0,
962,display,69,0,
962,email,72,0,
963,email,3,0,
963,email,6,0,
964,social,74,0,
964,social,76,0,
965,email,6,0,
965,paid_search,8,0,
966,referral,51,0,
966,direct,54,0,
966,social,57,0,
967,display,24,1,27
967,referral,26,1,27
967,organic_search,26,1,27
968,email,26,0,
968,social,26,0,
969,direct,69,1,72
969,referral,70,1,72
969,paid_search,72,1,72
970,organic_search,57,0,
971,direct,9,0,
971,display,12,0,
972,email,72,1,73
973,referral,57,1,63
973,email,59,1,63
973,organic_search,61,1,63
973,direct,62,1,63
973,paid_search,63,1,63
974,direct,50,1,56
974,direct,52,1,56
974,referral,52,1,56
974,email,53,1,56
974,paid_search,55,1,56
974,social,55,1,56
975,social,74,1,81
975,social,76,1,81
975,paid_search,76,1,81
975,organic_search,77,1,81
975,social,79,1,81
975,paid_search,79,1,81
976,social,69,0,
977,paid_search,41,1,45
977,email,43,1,45
977,display,44,1,45
978,email,10,0,
978,paid_search,13,0,
979,paid_search,27,0,
980,direct,51,1,60
980,social,54,1,60
980,organic_search,57,1,60
980,display,59,1,60
981,organic_search,24,0,
982,paid_search,14,1,22
982,direct,16,1,22
982,social,19,1,22
982,display,21,1,22
982,organic_search,21,1,22
983,direct,66,1,72
983,social,67,1,72
983,email,69,1,72
983,display,70,1,72
984,display,71,1,78
984,organic_search,73,1,78
984,referral,75,1,78
984,referral,77,1,78
984,email,78,1,78
985,direct,12,1,14
985,direct,13,1,14
986,display,56,1,62
986,referral,58,1,62
986,direct,61,1,62
987,email,21,0,
987,email,22,0,
988,referral,48,1,57
988,referral,50,1,57
988,direct,53,1,57
988,direct,55,1,57
989,email,49,1,55
989,email,50,1,55
989,social,50,1,55
989,social,53,1,55
990,paid_search,46,1,49
990,email,48,1,49
991,referral,48,1,51
991,organic_search,49,1,51
991,direct,50,1,51
992,referral,66,1,74
992,display,68,1,74
992,direct,71,1,74
992,organic_search,72,1,74
993,paid_search,16,1,20
993,paid_search,18,1,20
993,paid_search,18,1,20
994,referral,68,0,
994,referral,71,0,
994,social,74,0,
995,direct,67,1,72
995,email,69,1,72
995,direct,71,1,72
995,referral,72,1,72
996,paid_search,3,0,
996,paid_search,6,0,
996,referral,8,0,
997,paid_search,20,0,
997,email,20,0,
998,email,62,1,70
998,paid_search,62,1,70
998,email,64,1,70
998,organic_search,66,1,70
998,direct,68,1,70
998,paid_search,70,1,70
999,email,40,0,
1000,direct,22,0,
1000,display,22,0,
1000,paid_search,22,0,
1000,organic_search,22,0,
1001,social,74,0,
1001,organic_search,76,0,
1002,social,41,0,
1002,paid_search,41,0,
1003,email,30,0,
1004,organic_search,30,0,
1005,referral,6,1,12
1005,social,9,1,12
1005,referral,9,1,12
1005,organic_search,11,1,12
1006,email,43,1,48
1006,direct,43,1,48
1006,paid_search,44,1,48
1006,referral,47,1,48
1007,display,62,0,
1007,referral,65,0,
1008,email,75,0,
1008,email,77,0,
1009,organic_search,65,1,69
1009,social,66,1,69
1009,organic_search,69,1,69
1010,paid_search,64,0,
1010,organic_search,65,0,
1011,social,4,1,8
1011,direct,4,1,8
1011,email,6,1,8
1012,social,48,0,
1012,display,51,0,
1012,display,51,0,
1012,social,53,0,
1013,organic_search,3,1,14
1013,organic_search,6,1,14
1013,email,9,1,14
1013,organic_search,12,1,14
1013,email,13,1,14
1014,display,2,0,
1014,paid_search,3,0,
1015,social,18,0,
1016,direct,56,0,
1017,referral,56,1,61
1017,email,58,1,61
1017,referral,58,1,61
1017,email,61,1,61
1018,direct,57,1,61
1018,paid_search,57,1,61
1018,email,58,1,61
1018,email,59,1,61
1018,referral,59,1,61
1019,email,50,1,53
1019,paid_search,50,1,53
1019,email,52,1,53
1019,referral,52,1,53
1020,direct,27,0,
1021,social,34,1,36
1021,display,35,1,36
1022,social,76,0,
1022,paid_search,78,0,
1023,email,50,0,
1023,referral,51,0,
1024,display,33,0,
1025,paid_search,27,0,
1025,direct,30,0,
1026,paid_search,49,1,54
1026,email,49,1,54
1026,email,52,1,54
1027,paid_search,44,1,49
1027,display,47,1,49
1027,organic_search,49,1,49
1028,email,19,1,21
1028,display,19,1,21
1029,organic_search,5,0,
1029,organic_search,8,0,
1030,email,50,0,
1030,referral,53,0,
1031,direct,30,0,
1031,organic_search,32,0,
1031,display,34,0,
1032,direct,62,1,69
1032,referral,62,1,69
1032,email,64,1,69
1032,email,66,1,69
1032,direct,67,1,69
1032,email,69,1,69
1033,referral,35,1,40
1033,direct,35,1,40
1033,referral,38,1,40
1033,paid_search,40,1,40
1033,email,40,1,40
1034,social,30,1,37
1034,direct,32,1,37
1034,paid_search,35,1,37
1035,social,54,1,60
1035,email,56,1,60
1035,referral,56,1,60
1035,paid_search,58,1,60
1036,direct,11,1,19
1036,paid_search,14,1,19
1036,email,17,1,19
1036,social,17,1,19
1036,organic_search,17,1,19
1037,display,50,0,
1037,paid_search,52,0,
1037,display,55,0,
1038,email,11,0,
1038,email,14,0,
1038,paid_search,15,0,
1039,social,13,0,
1040,organic_search,56,0,
1040,paid_search,59,0,
1041,social,66,0,
1041,paid_search,66,0,
1041,social,69,0,
1042,direct,71,0,
1042,organic_search,72,0,
1043,social,9,0,
1043,display,11,0,
1044,email,29,0,
1044,direct,29,0,
1044,email,30,0,
1045,organic_search,23,0,
1046,organic_search,41,1,45
1046,paid_search,41,1,45
1046,paid_search,43,1,45
1047,referral,68,0,
1047,paid_search,68,0,
1047,display,69,0,
1048,referral,57,0,
1048,organic_search,57,0,
1048,paid_search,57,0,
1048,referral,58,0,
1049,direct,72,0,
1049,referral,74,0,
1050,direct,4,0,
1051,social,42,1,42
1051,direct,42,1,42
1052,paid_search,33,1,34
1052,paid_search,34,1,34
1052,organic_search,34,1,34
1052,paid_search,34,1,34
1053,social,75,1,82
1053,organic_search,77,1,82
1053,referral,80,1,82
1053,email,81,1,82
1053,social,82,1,82
1054,direct,43,0,
1055,referral,44,0,
1055,paid_search,46,0,
1056,organic_search,31,1,35
1056,direct,33,1,35
1056,paid_search,34,1,35
1057,email,15,0,
1057,organic_search,17,0,
1058,direct,25,0,
1059,paid_search,57,1,59
1059,paid_search,58,1,59
1059,paid_search,59,1,59
1060,direct,19,1,26
1060,referral,22,1,26
1060,paid_search,24,1,26
1060,display,24,1,26
1060,display,25,1,26
1061,organic_search,40,0,
1061,social,40,0,
1061,direct,42,0,
1062,paid_search,50,0,
1062,display,52,0,
1062,email,53,0,
1062,paid_search,55,0,
1063,organic_search,68,0,
1064,organic_search,16,1,21
1064,social,19,1,21
1064,email,20,1,21
1065,social,34,0,
1065,direct,36,0,
1065,direct,38,0,
1066,referral,29,0,
1066,organic_search,32,0,
1066,paid_search,32,0,
1066,paid_search,32,0,
1067,paid_search,71,1,78
1067,referral,74,1,78
1067,social,76,1,78
1067,display,78,1,78
1068,organic_search,39,1,44
1068,email,40,1,44
1068,referral,41,1,44
1068,direct,44,1,44
1069,email,45,0,
1069,display,45,0,
1069,referral,48,0,
1070,social,40,1,41
1070,paid_search,40,1,41
1070,social,40,1,41
1071,referral,9,1,12
1071,referral,11,1,12
1072,social,58,1,58
1073,email,26,1,38
1073,paid_search,29,1,38
1073,organic_search,30,1,38
1073,social,33,1,38
1073,display,34,1,38
1073,email,37,1,38
1074,paid_search,42,0,
1075,organic_search,2,1,2
1075,display,2,1,2
1075,direct,2,1,2
1076,direct,22,1,28
1076,organic_search,22,1,28
1076,social,22,1,28
1076,organic_search,25,1,28
1076,paid_search,28,1,28
1077,display,68,1,73
1077,paid_search,71,1,73
1077,social,71,1,73
1077,direct,71,1,73
1077,direct,73,1,73
1077,paid_search,73,1,73
1078,paid_search,22,1,25
1078,email,25,1,25
1078,social,25,1,25
1078,direct,25,1,25
1079,direct,36,0,
1079,referral,39,0,
1080,display,51,1,56
1080,social,52,1,56
1080,direct,54,1,56
1080,direct,54,1,56
1080,email,56,1,56
1081,paid_search,75,1,78
1081,direct,76,1,78
1081,referral,76,1,78
1081,display,78,1,78
1082,organic_search,32,1,39
1082,referral,34,1,39
1082,direct,36,1,39
1082,referral,37,1,39
1083,paid_search,10,1,14
1083,direct,13,1,14
1084,display,66,1,71
1084,email,69,1,71
1084,paid_search,71,1,71
1085,social,44,1,54
1085,paid_search,46,1,54
1085,social,49,1,54
1085,display,51,1,54
1085,organic_search,53,1,54
1086,display,31,0,
1086,organic_search,34,0,
1087,referral,36,0,
1088,email,12,1,16
1088,social,12,1,16
1088,display,15,1,16
1088,direct,16,1,16
1089,display,36,1,44
1089,email,38,1,44
1089,organic_search,41,1,44
1089,direct,43,1,44
1090,direct,21,0,
1090,direct,23,0,
1090,direct,26,0,
1091,paid_search,42,1,46
1091,referral,44,1,46
1091,display,45,1,46
1092,social,30,0,
1093,email,32,1,33
1093,referral,33,1,33
1094,email,46,0,
1095,email,41,0,
1095,email,41,0,
1096,referral,1,1,2
1096,social,2,1,2
1096,organic_search,2,1,2
1097,referral,42,0,
1097,organic_search,43,0,
1097,direct,44,0,
1097,social,44,0,
1098,organic_search,68,0,
1098,email,69,0,
1099,social,13,0,
1099,referral,13,0,
1100,paid_search,1,1,9
1100,email,3,1,9
1100,email,5,1,9
1100,referral,7,1,9
1101,display,2,1,7
1101,organic_search,4,1,7
1101,direct,7,1,7
1102,social,68,1,75
1102,paid_search,71,1,75
1102,paid_search,72,1,75
1102,email,73,1,75
1103,organic_search,72,0,
1103,paid_search,74,0,
1104,display,22,1,22
1104,paid_search,22,1,22
1105,social,25,1,35
1105,organic_search,26,1,35
1105,organic_search,29,1,35
1105,referral,29,1,35
1105,organic_search,32,1,35
1105,email,35,1,35
1106,direct,36,1,44
1106,email,39,1,44
1106,referral,39,1,44
1106,email,42,1,44
1106,social,42,1,44
1106,display,42,1,44
1107,organic_search,4,1,11
1107,organic_search,6,1,11
1107,social,9,1,11
1107,email,9,1,11
1107,display,9,1,11
1108,paid_search,28,1,32
1108,email,28,1,32
1108,display,30,1,32
1108,email,31,1,32
1108,organic_search,31,1,32
1109,display,52,1,61
1109,email,55,1,61
1109,organic_search,56,1,61
1109,direct,58,1,61
1109,referral,58,1,61
1109,paid_search,59,1,61
1110,paid_search,35,1,46
1110,display,36,1,46
1110,social,38,1,46
1110,organic_search,39,1,46
1110,referral,41,1,46
1110,social,44,1,46
1111,paid_search,36,0,
1112,organic_search,70,0,
1112,display,71,0,
1112,referral,73,0,
1113,referral,4,0,
1113,organic_search,5,0,
1113,direct,5,0,
1114,paid_search,66,1,70
1114,email,66,1,70
1114,email,68,1,70
1115,display,17,0,
1115,paid_search,17,0,
1115,organic_search,20,0,
1116,display,6,0,
1117,organic_search,60,1,61
1117,social,60,1,61
1117,referral,60,1,61
1117,social,60,1,61
1117,organic_search,61,1,61
1118,direct,7,0,
1118,paid_search,9,0,
1118,social,9,0,
1119,direct,13,0,
1119,organic_search,14,0,
1119,email,15,0,
1120,organic_search,41,1,49
1120,email,44,1,49
1120,email,47,1,49
1121,social,75,0,
1122,direct,68,1,77
1122,direct,68,1,77
1122,social,70,1,77
1122,social,72,1,77
1122,referral,75,1,77
1122,direct,77,1,77
1123,paid_search,14,0,
1123,organic_search,16,0,
1124,email,60,0,
1125,organic_search,58,0,
1125,email,61,0,
1126,email,14,1,17
1126,organic_search,16,1,17
1126,direct,16,1,17
1127,email,75,1,77
1127,direct,75,1,77
1127,referral,75,1,77
1127,display,76,1,77
1127,organic_search,77,1,77
1128,organic_search,72,0,
1129,referral,54,0,
1130,paid_search,39,0,
1131,paid_search,48,0,
1131,direct,51,0,
1131,referral,53,0,
1132,social,72,0,
1132,direct,75,0,
1133,direct,57,1,67
1133,direct,60,1,67
1133,direct,62,1,67
1133,email,65,1,67
1134,social,39,1,47
1134,paid_search,40,1,47
1134,organic_search,41,1,47
1134,direct,44,1,47
1134,direct,46,1,47
1135,display,2,1,6
1135,referral,4,1,6
1135,direct,4,1,6
1135,direct,6,1,6
1136,paid_search,53,0,
1136,referral,53,0,
1137,organic_search,45,0,
1137,organic_search,46,0,
1138,email,74,0,
1138,referral,75,0,
1139,social,3,0,
1139,email,6,0,
1139,paid_search,7,0,
1140,paid_search,4,0,
1140,referral,6,0,
1141,email,13,1,21
1141,organic_search,16,1,21
1141,referral,16,1,21
1141,email,19,1,21
1142,direct,32,1,37
1142,direct,34,1,37
1142,email,34,1,37
1142,organic_search,36,1,37
1143,organic_search,67,1,70
1143,referral,69,1,70
1143,direct,70,1,70
1144,direct,64,0,
1144,social,64,0,
1145,direct,40,1,42
1145,paid_search,41,1,42
1146,organic_search,76,1,81
1146,paid_search,78,1,81
1146,email,81,1,81
1146,referral,81,1,81
1146,direct,81,1,81
1146,email,81,1,81
1147,organic_search,28,1,30
1148,email,33,1,40
1148,email,33,1,40
1148,organic_search,36,1,40
1148,organic_search,37,1,40
1148,referral,39,1,40
1149,referral,1,0,
1149,email,3,0,
1150,referral,71,0,
1150,paid_search,73,0,
1151,social,72,0,
1151,social,74,0,
1152,direct,67,1,73
1152,social,68,1,73
1152,display,69,1,73
1152,email,72,1,73
1153,referral,4,1,9
1153,organic_search,4,1,9
1153,email,5,1,9
1153,paid_search,6,1,9
1153,social,9,1,9
1154,social,22,0,
1154,email,24,0,
1155,paid_search,13,0,
1155,email,13,0,
1156,email,40,1,49
1156,direct,43,1,49
1156,organic_search,46,1,49
1156,social,46,1,49
1156,social,48,1,49
1157,display,70,0,
1157,display,72,0,
1158,direct,76,0,
1158,email,78,0,
1159,email,76,0,
1160,organic_search,22,1,27
1160,referral,25,1,27
1160,paid_search,27,1,27
1161,social,71,0,
1161,referral,73,0,
1162,direct,3,1,7
1162,direct,3,1,7
1162,email,5,1,7
1162,organic_search,6,1,7
1162,organic_search,7,1,7
1163,email,77,0,
1163,social,78,0,
1164,direct,66,0,
1164,social,66,0,
1165,organic_search,73,0,
1165,direct,73,0,
1165,email,73,0,
1166,referral,32,0,
1166,direct,33,0,
1167,paid_search,63,0,
1168,organic_search,11,1,16
1168,direct,12,1,16
1168,direct,14,1,16
1169,display,73,1,76
1169,paid_search,74,1,76
1169,direct,74,1,76
1170,paid_search,27,1,29
1170,paid_search,28,1,29
1170,paid_search,29,1,29
1170,social,29,1,29
1170,referral,29,1,29
1171,referral,54,0,
1171,referral,54,0,
1172,referral,3,0,
1172,direct,6,0,
1173,organic_search,52,1,58
1173,social,54,1,58
1173,email,55,1,58
1173,direct,55,1,58
1173,referral,58,1,58
1174,direct,66,0,
1174,social,68,0,
1175,email,37,0,
1175,paid_search,37,0,
1176,organic_search,6,1,15
1176,referral,9,1,15
1176,email,12,1,15
1176,paid_search,13,1,15
1176,social,15,1,15
1177,social,24,0,
1178,email,56,0,
1178,paid_search,59,0,
1179,direct,49,1,53
1179,direct,50,1,53
1179,paid_search,51,1,53
1180,direct,15,0,
1180,organic_search,18,0,
1180,social,21,0,
1181,direct,3,0,
1182,email,67,1,72
1182,email,70,1,72
1182,organic_search,70,1,72
1182,paid_search,72,1,72
1183,referral,17,0,
1183,social,17,0,
1183,referral,18,0,
1184,social,14,1,19
1184,email,17,1,19
1184,display,19,1,19
1185,direct,56,0,
1186,referral,41,0,
1186,display,44,0,
1187,paid_search,10,0,
1188,email,71,0,
1188,paid_search,74,0,
1189,social,23,0,
1189,email,24,0,
1190,email,15,1,19
1190,referral,17,1,19
1190,social,18,1,19
1191,organic_search,20,1,23
1191,paid_search,21,1,23
1191,direct,22,1,23
1192,display,32,0,
1192,email,33,0,
1192,display,34,0,
1193,referral,7,0,
1193,referral,10,0,
1193,email,12,0,
1194,direct,15,1,24
1194,organic_search,18,1,24
1194,referral,21,1,24
1194,display,24,1,24
1195,organic_search,39,1,44
1195,referral,39,1,44
1195,direct,42,1,44
1196,direct,18,0,
1197,email,12,1,16
1197,referral,14,1,16
1197,direct,14,1,16
1197,email,14,1,16
1197,paid_search,14,1,16
1197,direct,15,1,16
1198,referral,22,1,22
1198,direct,22,1,22
1198,referral,22,1,22
1198,organic_search,22,1,22
1199,social,58,0,
1199,display,59,0,
1199,referral,59,0,
1199,direct,61,0,
1199,paid_search,61,0,
1200,direct,38,0,
1200,direct,40,0,
1201,display,51,1,60
1201,direct,53,1,60
1201,display,55,1,60
1201,social,57,1,60
1201,email,59,1,60
1202,social,20,0,
1202,paid_search,20,0,
1203,email,21,1,26
1203,referral,22,1,26
1203,paid_search,25,1,26
1203,referral,25,1,26
1204,direct,61,1,62
1204,referral,61,1,62
1204,referral,62,1,62
1204,direct,62,1,62
1205,email,67,1,68
1205,direct,67,1,68
1205,email,68,1,68
1206,email,60,0,
1206,display,61,0,
1206,email,62,0,
1206,organic_search,62,0,
1207,email,74,0,
1207,direct,76,0,
1208,paid_search,50,1,52
1208,email,50,1,52
1208,email,50,1,52
1209,paid_search,73,0,
1209,referral,76,0,
1210,display,56,1,61
1210,paid_search,59,1,61
1210,direct,59,1,61
1210,referral,61,1,61
1211,organic_search,56,1,64
1211,organic_search,58,1,64
1211,organic_search,58,1,64
1211,direct,61,1,64
1211,email,62,1,64
1212,display,42,1,49
1212,display,44,1,49
1212,referral,46,1,49
1212,referral,48,1,49
1213,organic_search,54,1,64
1213,organic_search,57,1,64
1213,organic_search,60,1,64
1213,organic_search,63,1,64
1214,email,30,1,40
1214,referral,32,1,40
1214,display,34,1,40
1214,referral,37,1,40
1214,social,38,1,40
1215,email,49,0,
1216,email,9,1,14
1216,paid_search,11,1,14
1216,social,14,1,14
1217,display,33,1,37
1217,paid_search,35,1,37
1217,direct,36,1,37
1218,display,76,0,
1218,social,76,0,
1218,email,77,0,
1218,paid_search,77,0,
1219,social,25,1,28
1219,referral,25,1,28
1219,organic_search,28,1,28
1220,paid_search,55,1,63
1220,paid_search,58,1,63
1220,email,60,1,63
1220,display,63,1,63
1221,organic_search,15,1,23
1221,display,17,1,23
1221,paid_search,18,1,23
1221,organic_search,20,1,23
1221,social,23,1,23
1222,paid_search,41,1,45
1222,paid_search,43,1,45
1222,email,45,1,45
1223,organic_search,13,1,15
1223,direct,13,1,15
1223,organic_search,13,1,15
1224,organic_search,29,0,
1224,display,30,0,
1224,social,32,0,
1225,social,73,0,
1226,email,18,0,
1226,organic_search,19,0,
1226,organic_search,22,0,
1227,display,76,0,
1228,direct,34,1,35
1228,social,34,1,35
1228,direct,35,1,35
1229,display,5,0,
1229,referral,7,0,
1229,paid_search,9,0,
1229,email,11,0,
1230,paid_search,60,1,63
1230,organic_search,63,1,63
1231,social,62,1,65
1231,paid_search,62,1,65
1231,referral,64,1,65
1232,paid_search,40,1,41
1232,organic_search,40,1,41
1233,social,26,1,28
1233,paid_search,28,1,28
1234,paid_search,48,1,50
1234,referral,48,1,50
1235,paid_search,28,0,
1236,email,38,0,
1237,direct,53,1,56
1237,direct,55,1,56
1237,paid_search,56,1,56
1237,social,56,1,56
1238,referral,57,0,
1238,organic_search,60,0,
1239,display,41,1,47
1239,display,41,1,47
1239,paid_search,43,1,47
1239,email,45,1,47
1240,referral,55,1,66
1240,referral,57,1,66
1240,social,60,1,66
1240,referral,63,1,66
1240,paid_search,66,1,66
1241,organic_search,13,0,
1242,display,62,0,
1243,direct,11,1,13
1243,email,13,1,13
1244,referral,44,1,49
1244,display,44,1,49
1244,email,44,1,49
1244,referral,45,1,49
1244,organic_search,48,1,49
1244,email,49,1,49
1245,organic_search,38,0,
1245,email,38,0,
1246,direct,50,1,58
1246,social,53,1,58
1246,referral,55,1,58
1246,email,57,1,58
1247,social,45,0,
1248,organic_search,14,0,
1249,referral,60,0,
1250,direct,70,1,74
1250,direct,72,1,74
1250,direct,73,1,74
1250,direct,74,1,74
1251,social,58,1,69
1251,display,59,1,69
1251,referral,62,1,69
1251,direct,65,1,69
1251,referral,67,1,69
1252,email,1,1,13
1252,paid_search,3,1,13
1252,social,5,1,13
1252,paid_search,7,1,13
1252,referral,9,1,13
1252,organic_search,11,1,13
1253,email,27,0,
1254,email,54,1,57
1254,referral,54,1,57
1254,social,57,1,57
1255,email,12,1,15
1255,direct,12,1,15
1255,direct,15,1,15
1256,direct,61,0,
1256,email,61,0,
1257,social,6,0,
1258,direct,31,0,
1258,referral,31,0,
1258,paid_search,34,0,
1259,paid_search,24,1,32
1259,referral,25,1,32
1259,direct,28,1,32
1259,paid_search,30,1,32
1260,email,14,1,16
1261,referral,8,1,11
1261,organic_search,8,1,11
1261,paid_search,9,1,11
1261,organic_search,11,1,11
1262,direct,6,0,
1263,organic_search,28,0,
1263,social,28,0,
1264,social,62,0,
1264,email,64,0,
1265,email,74,0,
1265,organic_search,74,0,
1266,referral,66,0,
1266,social,66,0,
1267,direct,21,1,24
1267,social,23,1,24
1267,email,24,1,24
1268,referral,11,1,19
1268,organic_search,14,1,19
1268,paid_search,16,1,19
1268,direct,17,1,19
1268,paid_search,17,1,19
1268,paid_search,17,1,19
1269,paid_search,62,1,65
1269,email,64,1,65
1269,paid_search,64,1,65
1269,email,65,1,65
1270,social,73,1,78
1270,display,75,1,78
1270,paid_search,77,1,78
1271,email,22,0,
1271,social,22,0,
1272,direct,15,0,
1272,direct,17,0,
1273,organic_search,64,1,66
1273,paid_search,64,1,66
1273,direct,64,1,66
1273,referral,65,1,66
1274,referral,26,0,
1274,email,29,0,
1274,organic_search,31,0,
1275,direct,9,0,
1276,social,60,0,
1277,direct,23,1,29
1277,display,25,1,29
1277,organic_search,28,1,29
1277,email,29,1,29
1278,email,61,1,65
1278,display,63,1,65
1278,email,63,1,65
1278,display,63,1,65
1279,display,14,1,27
1279,social,16,1,27
1279,referral,18,1,27
1279,organic_search,19,1,27
1279,direct,22,1,27
1279,email,25,1,27
1280,paid_search,5,1,9
1280,paid_search,6,1,9
1280,direct,7,1,9
1280,social,7,1,9
1281,email,45,1,46
1281,social,46,1,46
1282,email,54,0,
1283,social,36,0,
1284,email,35,0,
1284,direct,37,0,
1285,display,59,1,70
1285,paid_search,62,1,70
1285,referral,65,1,70
1285,direct,68,1,70
1285,email,68,1,70
1286,email,21,1,24
1286,display,21,1,24
1286,organic_search,22,1,24
1287,referral,52,1,54
1287,referral,52,1,54
1287,display,54,1,54
1288,paid_search,44,1,48
1288,organic_search,47,1,48
1288,paid_search,47,1,48
1289,social,65,1,70
1289,email,67,1,70
1289,paid_search,70,1,70
1290,social,63,1,67
1290,email,64,1,67
1290,organic_search,67,1,67
1291,referral,39,0,
1291,organic_search,41,0,
1291,email,42,0,
1291,social,45,0,
1292,email,57,1,60
1292,social,58,1,60
1293,direct,77,1,80
1293,email,77,1,80
1293,direct,80,1,80
1294,organic_search,66,1,70
1294,organic_search,68,1,70
1294,display,68,1,70
1294,referral,68,1,70
1294,social,68,1,70
1294,paid_search,70,1,70
1295,organic_search,40,0,
1295,social,40,0,
1295,direct,42,0,
1296,referral,18,0,
1297,paid_search,18,0,
1297,social,19,0,
1298,direct,56,1,61
1298,email,56,1,61
1298,organic_search,56,1,61
1298,social,56,1,61
1298,direct,57,1,61
1298,display,60,1,61
1299,paid_search,73,1,75
1299,paid_search,75,1,75
1300,paid_search,31,1,38
1300,direct,34,1,38
1300,email,37,1,38
1301,social,60,0,
1302,referral,7,1,17
1302,referral,10,1,17
1302,email,11,1,17
1302,display,14,1,17
1302,email,14,1,17
1302,email,15,1,17
1303,email,37,0,
1304,paid_search,20,0,
1304,email,23,0,
1304,social,23,0,
1305,social,3,1,7
1305,referral,3,1,7
